Transaction_ID,Customer_Name,Email,Phone,Product,Category,Quantity,Unit_Price,Total_Amount,Purchase_Date,Payment_Method,Country,Return_Status,Return_Reason,Sales_Rep
TRANS_6768,Susan Rivers,scervantes@yahoo.com,(883)430-4142x3656,Headphones,Home,7,338.26,2367.8199999999997,2021-09-15 11:58:36.474431632,,Canada,No,Defective,Shane Reed
TRANS_6769,Gabriel Anderson,jefferygarcia@gmail.com,+1-854-912-4090x40369,Camera,Electronics,1,451.03,451.03,2021-09-15 15:28:57.475831728,,USA,,,Jonathan Baker
TRANS_6770,Gregory Turner,hglenn@yahoo.com,001-085-768-0020x095,Laptop,,4,1310.6,5242.4,2021-09-15 18:59:18.477231824,,,Yes,Wrong Item,Rachel White
TRANS_6771,Mr. Timothy David,pwilliams@lopez-jordan.info,(120)610-4170x117,,Electronics,8,107.81,862.48,2021-09-15 22:29:39.478631904,Online,Germany,Yes,Unwanted,
TRANS_6772,James Marquez,miranda24@rivera.biz,+1-084-075-2007,Smartwatch,Home,3,1958.37,5875.11,2021-09-16 02:00:00.480032000,Cheque,Canada,No,Defective,Briana Daniel
TRANS_6773,Robert Cain,qmalone@yahoo.com,8044051856,,Gadgets,8,1034.45,8275.6,2021-09-16 05:30:21.481432096,Cheque,USA,Pending,Wrong Item,Brad Francis
TRANS_6774,Jordan Thompson,ewalker@hotmail.com,844.121.5268x0096,Smartwatch,Electronics,8,892.77,7142.16,2021-09-16 09:00:42.482832192,Cash,Canada,Pending,,Lawrence Nelson
TRANS_6775,Gina Montgomery,adouglas@hotmail.com,001-132-626-8801x00677,Headphones,Gadgets,7,1398.67,9790.69,2021-09-16 12:31:03.484232288,Cheque,UK,No,Unwanted,Amanda Herrera
TRANS_6776,Jeremy Simmons,rodney03@horne.com,,Smartwatch,Electronics,7,1015.12,7105.84,2021-09-16 16:01:24.485632384,Online,Germany,Yes,Defective,Amy Reeves
TRANS_6777,Heather Steele,cesar97@ortiz.net,(951)937-8164,Headphones,,9,95.78,862.02,2021-09-16 19:31:45.487032464,,UK,Yes,Unwanted,Shari Guerrero
TRANS_6778,Timothy Wilson,xmarquez@simpson.com,280-571-6588x378,Tablet,,9,1184.26,10658.34,2021-09-16 23:02:06.488432560,Online,UK,Pending,,Jenna Burke
TRANS_6779,Michael Bush,jenna54@hotmail.com,+1-694-920-9906x402,Laptop,Accessories,2,1616.7,3233.4,2021-09-17 02:32:27.489832656,Online,Germany,No,Defective,Caitlyn Schmidt
TRANS_6780,Drew Lawrence PhD,vaughandevin@yahoo.com,(257)515-0798x0540,Tablet,,5,169.11,845.5500000000001,2021-09-17 06:02:48.491232752,,USA,No,Unwanted,Allison Gray
TRANS_6781,,,373.337.1553,Phone,,7,1035.45,7248.150000000001,2021-09-17 09:33:09.492632848,Cash,Canada,No,Wrong Item,
TRANS_6782,Eric Pearson DDS,thomasrollins@gmail.com,+1-272-406-6757,Camera,,7,1763.82,12346.74,2021-09-17 13:03:30.494032944,,Germany,,Wrong Item,Susan Kennedy
TRANS_6783,David Sellers,ramosmichelle@yahoo.com,018.044.8669x224,Camera,,3,127.99,383.96999999999997,2021-09-17 16:33:51.495433024,Card,USA,Yes,Unwanted,Charles Thompson
TRANS_6784,Shawn Pierce,mccormickveronica@yahoo.com,990-210-1798x6150,Headphones,Gadgets,4,918.89,3675.56,2021-09-17 20:04:12.496833120,Online,USA,Pending,Defective,Charles Koch
TRANS_6785,David Lane,rallison@sandoval-wilson.com,(901)593-1592,Phone,,4,1959.27,7837.08,2021-09-17 23:34:33.498233216,Online,,Yes,Defective,Elizabeth Fields
TRANS_6786,Holly Weeks,wboyer@gmail.com,314.121.5993x53655,Camera,Home,6,1749.75,10498.5,2021-09-18 03:04:54.499633312,Card,Germany,Pending,Defective,Shannon Martinez
TRANS_6787,Victoria Vincent,ghenderson@hotmail.com,(123)981-3233,Smartwatch,,0,1116.13,0.0,2021-09-18 06:35:15.501033408,Cash,,Yes,Wrong Item,Steven Rodriguez
TRANS_6788,Charles Johnson,robertcarr@gmail.com,001-111-840-5803x227,Laptop,Electronics,8,85.16,681.28,2021-09-18 10:05:36.502433504,Online,Germany,Pending,,Eric Hancock
TRANS_6789,Rachel Johnson,amandavelez@hotmail.com,001-270-376-2232x6043,,Electronics,2,490.84,981.68,2021-09-18 13:35:57.503833584,Cash,USA,No,Unwanted,Susan White
TRANS_6790,Sharon Coleman,ryan75@hotmail.com,(479)211-1541x07811,Headphones,Gadgets,5,622.7,3113.5,2021-09-18 17:06:18.505233680,Cash,UK,,Wrong Item,Bobby Kim
TRANS_6791,Steven Peterson DDS,wrightlinda@mcclain.net,(411)418-0625,,Gadgets,7,1832.74,12829.18,2021-09-18 20:36:39.506633776,,USA,No,Defective,
TRANS_6792,Lauren Dean,amanda32@gmail.com,031-161-5630x924,Phone,Electronics,9,423.83,3814.47,2021-09-19 00:07:00.508033872,Online,Germany,No,Unwanted,Brian Collins
TRANS_6793,Terri Hopkins,hendrickspatricia@hotmail.com,(892)928-2667x0057,Tablet,Home,3,1593.86,4781.58,2021-09-19 03:37:21.509433968,,Germany,No,Defective,Jennifer Moss
TRANS_6794,Nancy Scott,xchavez@johnson.com,066-124-0306,Tablet,Gadgets,5,582.96,2914.8,2021-09-19 07:07:42.510834064,Cash,Germany,,Wrong Item,Patrick Warren
TRANS_6795,Gary Smith,chadtorres@morgan.com,038.784.8888,Tablet,Accessories,9,818.18,7363.62,2021-09-19 10:38:03.512234144,Cash,UK,No,,Dalton Hill
TRANS_6796,Austin Sanchez,james31@gmail.com,765.737.7892,Smartwatch,,7,1211.84,8482.88,2021-09-19 14:08:24.513634240,Online,Germany,Yes,,Robin Hammond
TRANS_6797,Nicholas Miller,rwashington@yahoo.com,+1-497-298-0539x57622,Laptop,Gadgets,6,826.78,4960.68,2021-09-19 17:38:45.515034336,Cash,USA,,Unwanted,Matthew Tucker
TRANS_6798,Scott Hines,laguilar@gmail.com,605-410-8579x7415,Smartwatch,Gadgets,3,1389.42,4168.26,2021-09-19 21:09:06.516434432,Card,Germany,,Defective,Angelica Krueger
TRANS_6799,Jacob Graves,rturner@miller.biz,001-279-508-5860x31844,Smartwatch,Gadgets,8,-1.0,-8.0,2021-09-20 00:39:27.517834528,,Canada,,Wrong Item,Jennifer Simon
TRANS_6800,Andrew Johnson,julie02@reed.com,(055)581-4529,Laptop,Gadgets,3,907.36,2722.08,2021-09-20 04:09:48.519234624,Card,UK,Yes,Defective,Danny Harper
TRANS_6801,,obanks@rubio.net,,Tablet,Gadgets,9,164.13,1477.17,2021-09-20 07:40:09.520634704,Cheque,UK,Pending,,
TRANS_6802,Gabriel Ross,millsdavid@patterson.info,+1-231-534-0875,Headphones,,4,93.21,372.84,2021-09-20 11:10:30.522034800,Online,Canada,Pending,Defective,George Davis
TRANS_6803,Madison Guzman,johnsonnorma@yahoo.com,+1-312-675-6917x9986,Camera,Gadgets,5,828.01,4140.05,2021-09-20 14:40:51.523434896,Online,Germany,No,,Jason Davis
TRANS_6804,Scott Flores DVM,colliermary@fox.org,001-747-844-0646,Tablet,Electronics,1,367.86,367.86,2021-09-20 18:11:12.524834992,Online,,Pending,Wrong Item,Jessica Joseph
TRANS_6805,Derrick Silva,annastanley@gmail.com,420-417-2779,Smartwatch,Accessories,9,1187.95,10691.550000000001,2021-09-20 21:41:33.526235088,Cash,Germany,Pending,Unwanted,Kim Mitchell
TRANS_6806,Cheryl Bennett,xjohnson@yahoo.com,440.454.0394,Smartwatch,Gadgets,1,663.34,663.34,2021-09-21 01:11:54.527635184,Cheque,UK,No,,Scott Thompson
TRANS_6807,Patrick Klein III,emilychapman@yahoo.com,266-819-7560x65615,Phone,Accessories,8,190.38,1523.04,2021-09-21 04:42:15.529035264,,Germany,Pending,,Raymond Jones
TRANS_6808,Thomas Diaz,allison60@reyes-smith.com,+1-420-261-6351x061,,Electronics,6,1720.74,10324.44,2021-09-21 08:12:36.530435360,Cash,USA,Yes,Wrong Item,Timothy Hodge
TRANS_6809,Evan Wilson,harrisonlisa@hotmail.com,480.463.6189x368,Headphones,Electronics,8,1484.71,11877.68,2021-09-21 11:42:57.531835456,Online,,,,Jennifer Perez
TRANS_6810,Alicia Patel,phillipscassidy@rodgers-montgomery.com,(827)762-1820x74905,Headphones,Electronics,7,323.85,2266.9500000000003,2021-09-21 15:13:18.533235552,Card,UK,No,Defective,Timothy Jenkins
TRANS_6811,Diana Mills,,483.062.2469x99309,Smartwatch,Electronics,1,1715.24,1715.24,2021-09-21 18:43:39.534635648,Cash,USA,No,Wrong Item,
TRANS_6812,Cameron Moore,jacksonjohn@wilson-jones.com,001-354-735-6555,Camera,Electronics,6,1901.19,11407.14,2021-09-21 22:14:00.536035744,Online,,,Wrong Item,Carrie Lloyd
TRANS_6813,Lauren Oliver,sbrown@riley.com,001-966-676-3768x21802,Phone,Accessories,2,935.81,1871.62,2021-09-22 01:44:21.537435824,,Germany,Yes,,Ryan Durham
TRANS_6814,Lee Lara,flowersmary@hotmail.com,145.054.0666x570,Laptop,Gadgets,1,1599.39,1599.39,2021-09-22 05:14:42.538835920,Card,Canada,Yes,Defective,Robert Mata
TRANS_6815,Alyssa Kim,lburgess@gmail.com,+1-933-501-1385x75493,Laptop,,5,99.54,497.70000000000005,2021-09-22 08:45:03.540236016,Card,Germany,Yes,Defective,Kelly Gonzalez
TRANS_6816,Glen Thomas,dawn82@ruiz.com,+1-923-836-2198x299,Tablet,Electronics,7,427.86,2995.02,2021-09-22 12:15:24.541636112,Online,Germany,Pending,Unwanted,Sarah Wright
TRANS_6817,Susan Stone,brandi67@yahoo.com,578.620.4363,,Home,9,735.98,6623.82,2021-09-22 15:45:45.543036208,Card,Germany,Pending,Wrong Item,Tiffany Jimenez
TRANS_6818,Rachel Wilson,vholland@gomez.org,740-711-3069x012,Smartwatch,Gadgets,3,360.33,1080.99,2021-09-22 19:16:06.544436304,Online,Germany,No,,Rose Ballard
TRANS_6819,Kaitlyn Yoder,bcastillo@hotmail.com,001-431-903-8911x9672,Headphones,Home,8,1537.92,12303.36,2021-09-22 22:46:27.545836384,,USA,No,Wrong Item,Carolyn Ellis
TRANS_6820,Lisa Melendez,ueverett@hotmail.com,3532906447,Phone,Home,7,787.16,5510.12,2021-09-23 02:16:48.547236480,Cheque,Canada,Pending,,Robert Cooper
TRANS_6821,,nancywood@yahoo.com,380-028-2674,,,3,1282.07,3846.21,2021-09-23 05:47:09.548636576,Card,Canada,,Wrong Item,
TRANS_6822,Alicia Brandt,nicholas23@hotmail.com,6711681975,Phone,Home,9,1604.26,14438.34,2021-09-23 09:17:30.550036672,Cheque,Canada,,Wrong Item,Sandra Jones
TRANS_6823,Justin Davis,jesseward@yahoo.com,+1-898-462-4463x11902,Camera,Accessories,6,1195.11,7170.66,2021-09-23 12:47:51.551436768,Card,Germany,Yes,Wrong Item,Stephanie Dalton
TRANS_6824,Rebekah Dixon,monica65@yahoo.com,813.656.4671,Tablet,Electronics,8,1863.13,14905.04,2021-09-23 16:18:12.552836864,Cash,Germany,Pending,,Tracey Sandoval
TRANS_6825,Jessica Burke MD,jonathanflores@hotmail.com,(084)224-2296x3218,Tablet,,4,543.44,2173.76,2021-09-23 19:48:33.554236944,Card,,,,Jennifer Rodriguez
TRANS_6826,Kelli Sharp,oneilltroy@gmail.com,,Headphones,Home,6,1654.03,9924.18,2021-09-23 23:18:54.555637040,,USA,No,Wrong Item,John Parks
TRANS_6827,Alec Mayo,allen69@martin-daniel.com,695-496-0922,Camera,Gadgets,4,1556.35,6225.4,2021-09-24 02:49:15.557037136,Cheque,USA,Pending,,Megan Hancock
TRANS_6828,Margaret Gilmore,meganyang@hotmail.com,360.374.8815x7437,Smartwatch,Gadgets,4,1898.25,7593.0,2021-09-24 06:19:36.558437232,Cheque,USA,No,Unwanted,Kathy Barton MD
TRANS_6829,Angel Sexton,justincoleman@yahoo.com,(712)497-0742,Camera,,1,635.56,635.56,2021-09-24 09:49:57.559837328,Cash,,No,,Grace Cox
TRANS_6830,Jacqueline Brewer,kennethnewman@yahoo.com,4445703321,Headphones,Home,6,1142.34,6854.039999999999,2021-09-24 13:20:18.561237424,Online,UK,,,Jordan Shepherd
TRANS_6831,Victoria Murphy,isaiahperez@gmail.com,+1-225-302-0925,,Home,6,1097.03,6582.18,2021-09-24 16:50:39.562637504,Cheque,Germany,Yes,Defective,
TRANS_6832,Edward Nichols,claudia96@chan-dunlap.com,271.552.5531x69344,Phone,Home,5,51.86,259.3,2021-09-24 20:21:00.564037600,Cheque,USA,Yes,Wrong Item,Amy Rogers
TRANS_6833,Colleen Lam,gonzalessamantha@yahoo.com,023-361-0597x138,Tablet,Home,4,431.41,1725.64,2021-09-24 23:51:21.565437696,,USA,Pending,,Dustin Taylor
TRANS_6834,George Gonzales,gjames@yahoo.com,(401)608-5141,Laptop,Electronics,9,1316.2,11845.800000000001,2021-09-25 03:21:42.566837792,Cash,Germany,,,Scott Johnson
TRANS_6835,Amy Rodgers,graykelsey@mcpherson-west.com,001-514-474-2820x424,Tablet,Accessories,5,1435.53,7177.65,2021-09-25 06:52:03.568237888,Card,USA,Pending,Defective,Lisa Gregory
TRANS_6836,Katherine Doyle,antonio45@phillips.net,(636)004-9570,Tablet,,2,218.55,437.1,2021-09-25 10:22:24.569637984,Cash,Germany,,Unwanted,Mandy Murphy
TRANS_6837,Cody Reynolds,hallarthur@ross-pearson.com,128.010.8140x4194,Headphones,Gadgets,3,1884.58,5653.74,2021-09-25 13:52:45.571038064,Online,USA,Pending,,Patricia Reese
TRANS_6838,Sean Gilbert,hendricksalexander@peterson.info,165-294-8968x3062,Smartwatch,,6,830.74,4984.4400000000005,2021-09-25 17:23:06.572438160,Cheque,USA,Yes,,Travis Davenport
TRANS_6839,Allison Gonzales,dianakaiser@wright.info,+1-659-192-8339,Laptop,Gadgets,9,1682.91,15146.19,2021-09-25 20:53:27.573838256,,Canada,,Defective,Jesse Martinez
TRANS_6840,Austin Martin,simpsonvalerie@riggs-buchanan.biz,+1-963-628-3281x6193,Laptop,Gadgets,1,1747.91,1747.91,2021-09-26 00:23:48.575238352,Cheque,Canada,,Wrong Item,Scott Harrington
TRANS_6841,,,(604)339-5650x553,Camera,Accessories,6,1695.46,10172.76,2021-09-26 03:54:09.576638448,Card,UK,Yes,Wrong Item,
TRANS_6842,John Stewart,dennischad@yahoo.com,963-985-6185x1682,,Home,1,980.22,980.22,2021-09-26 07:24:30.578038544,Card,,Yes,,Zachary Hall
TRANS_6843,Elizabeth Ryan,srobinson@wong-jones.org,240-975-0219x79373,Smartwatch,Electronics,3,1117.35,3352.0499999999997,2021-09-26 10:54:51.579438624,Cash,UK,,Defective,Derek Bailey
TRANS_6844,Eric Schmidt,rbell@yahoo.com,659.592.0774x080,Headphones,Home,8,904.47,7235.76,2021-09-26 14:25:12.580838720,Cheque,,,Unwanted,Richard Valentine
TRANS_6845,Sarah Jones,godom@yahoo.com,838-466-2128x11407,,Home,8,441.66,3533.28,2021-09-26 17:55:33.582238816,Cash,Germany,Pending,,Charles Abbott
TRANS_6846,Amber Perez,mary40@hotmail.com,001-331-638-7569x91157,Camera,Accessories,8,272.02,2176.16,2021-09-26 21:25:54.583638912,Cheque,USA,Yes,,Angela Morgan
TRANS_6847,Stephen Winters,rhondarosario@hotmail.com,311-259-7203x171,Headphones,Accessories,8,1326.87,10614.96,2021-09-27 00:56:15.585039008,Cheque,USA,Pending,Unwanted,Frank Cook
TRANS_6848,Stephanie Cooper,hammondjohn@morales.com,(053)733-5709,Phone,Gadgets,3,1709.28,5127.84,2021-09-27 04:26:36.586439104,,,Yes,,Toni Deleon
TRANS_6849,James Clark,orozcodeanna@rodriguez-bennett.com,250.928.8313,Headphones,Accessories,8,689.6,5516.8,2021-09-27 07:56:57.587839184,Cash,Germany,Yes,Defective,John Allen
TRANS_6850,Stephen Mora,shafferjohn@gmail.com,(080)421-2361x70917,Tablet,,8,1796.37,14370.96,2021-09-27 11:27:18.589239280,,Canada,Yes,,Whitney Jimenez
TRANS_6851,Michael Taylor,reedmegan@gmail.com,,Tablet,Home,7,684.96,4794.72,2021-09-27 14:57:39.590639376,Cash,,No,Unwanted,
TRANS_6852,Chad Hall,rebecca57@hernandez.net,+1-575-952-0239x8649,Smartwatch,Home,6,1154.88,6929.280000000001,2021-09-27 18:28:00.592039472,Cash,Canada,No,,Jaime Smith
TRANS_6853,Tina Robinson,caleb24@hotmail.com,054-631-9703x7983,Phone,Electronics,4,915.42,3661.68,2021-09-27 21:58:21.593439568,Cash,,Pending,Defective,Michael Medina
TRANS_6854,Philip Hinton,harrislynn@hotmail.com,877-199-0591,Camera,Home,6,1130.71,6784.26,2021-09-28 01:28:42.594839664,,,,Wrong Item,James Hanna
TRANS_6855,Joseph Villarreal,hoodkeith@gmail.com,(428)842-2925,Camera,Gadgets,8,1088.53,8708.24,2021-09-28 04:59:03.596239744,,USA,No,Unwanted,Joanna Ortega
TRANS_6856,Christina Lewis,velasquezsteven@hotmail.com,945.148.3313,Laptop,Accessories,6,366.04,2196.2400000000002,2021-09-28 08:29:24.597639840,,UK,No,Unwanted,Patrick Lopez
TRANS_6857,Amber Davis,andreapalmer@medina.com,001-839-833-4333x996,Smartwatch,Electronics,8,549.34,4394.72,2021-09-28 11:59:45.599039936,Online,Germany,,,Billy Lane
TRANS_6858,Lisa Stark,banksashley@wood.com,848-921-6714x365,Phone,,3,611.41,1834.23,2021-09-28 15:30:06.600440032,Cash,USA,Pending,,Regina Jackson
TRANS_6859,Joan Casey,zwolfe@rogers.com,741-403-2109x134,Smartwatch,Gadgets,5,417.68,2088.4,2021-09-28 19:00:27.601840128,Online,Canada,,Wrong Item,Troy Schneider
TRANS_6860,Rebecca Bishop,kennedylori@hotmail.com,001-112-119-7190,Camera,Home,9,1869.12,16822.079999999998,2021-09-28 22:30:48.603240224,Cheque,,No,Wrong Item,Susan Stewart
TRANS_6861,,margaretlozano@fisher.info,(900)442-5838,Tablet,Accessories,8,354.75,2838.0,2021-09-29 02:01:09.604640304,Cheque,Germany,No,Defective,
TRANS_6862,Catherine Banks,zunigarobert@flores.info,871-163-9234x709,Laptop,Accessories,9,134.53,1210.77,2021-09-29 05:31:30.606040400,Online,Germany,,,Antonio Gonzalez
TRANS_6863,Jason Jackson,hernandezeric@daniel.com,396.120.0636x425,,Accessories,4,665.35,2661.4,2021-09-29 09:01:51.607440496,Cheque,Canada,No,Defective,Adam Baker
TRANS_6864,Anna Graves,elizabeth99@hotmail.com,870-813-5918x99951,Tablet,Gadgets,8,1213.45,9707.6,2021-09-29 12:32:12.608840592,Cash,,Yes,,Natasha Weber
TRANS_6865,Miss Lisa Flynn,daniel55@martinez.info,8197307487,Headphones,Accessories,7,837.4,5861.8,2021-09-29 16:02:33.610240688,Card,,No,,Julia Hawkins MD
TRANS_6866,Lori Brown,price@richardson.com,912.381.6088,,Gadgets,4,1249.81,4999.24,2021-09-29 19:32:54.611640784,Online,,Yes,,Robert Walker
TRANS_6867,Daniel Miles,ssullivan@ward.org,2380291376,Smartwatch,,6,1631.39,9788.34,2021-09-29 23:03:15.613040864,,UK,Pending,Defective,Thomas Boyer
TRANS_6868,Mary Oconnor,ipowell@torres.com,996.156.1022,Phone,Gadgets,8,1599.38,12795.04,2021-09-30 02:33:36.614440960,Online,,No,,Mark Lee
TRANS_6869,Karina Perry,seth92@yahoo.com,001-521-424-4663x9033,Laptop,Home,4,1805.37,7221.48,2021-09-30 06:03:57.615841056,Cheque,UK,Yes,Wrong Item,Cynthia Russell
TRANS_6870,Michael Jones,villarrealpaul@kline.com,001-218-279-3246x8742,Laptop,,5,1598.34,7991.7,2021-09-30 09:34:18.617241152,Cheque,,No,Wrong Item,Rebecca Ryan
TRANS_6871,Kimberly Lee,,682.034.0423,Tablet,Home,8,1754.78,14038.24,2021-09-30 13:04:39.618641248,Online,Germany,No,Defective,
TRANS_6872,Michael Hodges,douglas73@malone-mitchell.info,001-715-432-8308,Headphones,Home,3,518.92,1556.7599999999998,2021-09-30 16:35:00.620041344,Card,USA,,Wrong Item,Matthew Clark
TRANS_6873,Karen Sanders,jillian98@gmail.com,001-697-201-2710x2642,,Home,7,339.58,2377.06,2021-09-30 20:05:21.621441424,Cash,USA,No,Wrong Item,Dana Cruz
TRANS_6874,David Baird,bbass@richards-carpenter.com,001-007-526-9722x022,Headphones,Electronics,6,570.4,3422.3999999999996,2021-09-30 23:35:42.622841520,Online,USA,No,Wrong Item,Barry Dominguez
TRANS_6875,Cheryl Bush,mark36@gmail.com,+1-785-870-6839x5667,Phone,Gadgets,9,557.51,5017.59,2021-10-01 03:06:03.624241616,Cash,Canada,Yes,Unwanted,Glenn Christian
TRANS_6876,Ashley Heath,santoscourtney@henry.com,,Camera,,8,1992.59,15940.72,2021-10-01 06:36:24.625641712,Cheque,USA,Yes,,Christopher Delgado
TRANS_6877,Chad Baldwin,calvin33@allen.info,001-392-385-1757x75059,Headphones,Home,3,465.48,1396.44,2021-10-01 10:06:45.627041808,Cheque,Germany,,Defective,Kimberly Wilson
TRANS_6878,Candace Perkins,hollowaykelly@gmail.com,943.619.7900x15512,,Gadgets,1,-1.0,-1.0,2021-10-01 13:37:06.628441904,Card,,,,Patrick Sharp
TRANS_6879,Taylor Robbins,mcbridejohn@jordan-becker.com,714-334-4542x6748,Camera,,7,1299.12,9093.84,2021-10-01 17:07:27.629841984,Cheque,Canada,No,Wrong Item,Morgan Morris
TRANS_6880,Sophia Jackson,xhughes@arroyo.com,001-532-666-3161x4900,Laptop,,9,1160.73,10446.57,2021-10-01 20:37:48.631242080,Cheque,,Yes,Wrong Item,John Carter
TRANS_6881,,mariah14@wong.com,613.534.5118x80864,Phone,Home,6,1111.13,6666.780000000001,2021-10-02 00:08:09.632642176,Cash,Germany,Yes,,
TRANS_6882,Jared Hobbs,eking@yahoo.com,(930)946-6888,Camera,Electronics,6,1317.46,7904.76,2021-10-02 03:38:30.634042272,Cheque,Canada,No,,Samantha Pitts
TRANS_6883,Kyle Miller,wandaking@hotmail.com,(269)825-4568x2141,Camera,Accessories,3,849.06,2547.18,2021-10-02 07:08:51.635442368,Card,USA,,Unwanted,Lisa Garcia
TRANS_6884,Mandy Brewer,brownrandall@walton.org,413.021.4186x611,Smartwatch,Gadgets,1,1720.54,1720.54,2021-10-02 10:39:12.636842464,Card,UK,,,Lisa Patel
TRANS_6885,Susan Malone,amandahudson@gmail.com,601.683.4596x8010,Laptop,Gadgets,8,1079.06,8632.48,2021-10-02 14:09:33.638242544,Cash,Canada,,Wrong Item,Tracy Wilson
TRANS_6886,Jodi Kim,jhogan@smith.info,7012635088,Phone,Home,1,1762.75,1762.75,2021-10-02 17:39:54.639642640,Online,USA,Yes,Unwanted,Mariah Cortez
TRANS_6887,Clinton Mitchell,barbara49@kirk-santana.net,302-430-5705x303,Smartwatch,Electronics,4,253.09,1012.36,2021-10-02 21:10:15.641042736,Cheque,USA,Pending,Unwanted,Angel Perez
TRANS_6888,Matthew Michael,taylorhuynh@gmail.com,(394)596-5504x411,Phone,Gadgets,3,887.68,2663.04,2021-10-03 00:40:36.642442832,,Germany,No,,Jennifer Sanders
TRANS_6889,Daniel Sweeney,walkerjohn@yahoo.com,(906)427-0683x648,Tablet,Electronics,8,699.99,5599.92,2021-10-03 04:10:57.643842928,Cash,UK,Yes,Defective,Jennifer Hogan
TRANS_6890,Ariana Wilson,jacobdavis@hotmail.com,001-417-852-5020x891,Tablet,Electronics,8,739.53,5916.24,2021-10-03 07:41:18.645243024,Online,Germany,Yes,Defective,Heather French
TRANS_6891,Carrie Davis,patriciamontes@yahoo.com,683-021-5389x76388,Smartwatch,Electronics,9,1089.88,9808.920000000002,2021-10-03 11:11:39.646643104,Cash,USA,,Wrong Item,
TRANS_6892,Robert Anderson,paulmack@harmon.biz,(263)117-7742,Phone,Home,6,1558.86,9353.16,2021-10-03 14:42:00.648043200,Online,UK,Yes,Wrong Item,Deanna Atkins
TRANS_6893,Robert Diaz,audreyrobinson@gmail.com,001-393-677-9598x2504,Phone,Gadgets,9,1311.25,11801.25,2021-10-03 18:12:21.649443296,Card,USA,,,Frederick Keller
TRANS_6894,Jeffrey Gomez,alan18@poole.com,4352353169,,Accessories,6,1170.79,7024.74,2021-10-03 21:42:42.650843392,Online,USA,No,,Stephanie Carr
TRANS_6895,Maria Rice,gonzalezmeredith@yahoo.com,097.610.0839,Headphones,Gadgets,3,422.0,1266.0,2021-10-04 01:13:03.652243488,Cash,Canada,No,Wrong Item,David Floyd
TRANS_6896,Rebecca Price,greenchelsea@jones.info,001-242-416-8676x03918,Laptop,Home,5,1026.97,5134.85,2021-10-04 04:43:24.653643584,Card,USA,No,Wrong Item,Kathleen Adams
TRANS_6897,Edward Villanueva,lawrencekimberly@coleman.com,+1-973-116-4373,,Home,7,196.43,1375.01,2021-10-04 08:13:45.655043664,Online,Canada,Pending,Defective,Cynthia Molina
TRANS_6898,Bethany Nelson,prestonaaron@yahoo.com,816-986-5777x4781,Headphones,Home,6,1476.36,8858.16,2021-10-04 11:44:06.656443760,Card,UK,Pending,,Sara Meyer DDS
TRANS_6899,Nicholas Perkins,stephaniejones@casey.com,0664559292,,Gadgets,1,1558.48,1558.48,2021-10-04 15:14:27.657843856,Cash,Canada,Yes,,Kristen Hurley
TRANS_6900,Stephanie Craig,morgan77@hotmail.com,708.158.0031x2344,Tablet,,2,1141.14,2282.28,2021-10-04 18:44:48.659243952,,Germany,,Defective,Tyler Taylor
TRANS_6901,,,,Camera,,7,1307.55,9152.85,2021-10-04 22:15:09.660644048,Cheque,Germany,Yes,,
TRANS_6902,Cristian Schwartz,martinezbrandon@gmail.com,001-263-301-5131,,Electronics,3,1155.04,3465.12,2021-10-05 01:45:30.662044144,Cash,UK,Yes,,Bradley Collins
TRANS_6903,Jordan Berry,sierrabarker@miller-bass.biz,720-127-7799,Smartwatch,Electronics,7,280.89,1966.23,2021-10-05 05:15:51.663444224,Card,UK,Pending,,Michael Lloyd
TRANS_6904,Hannah Cook,josephwhite@gmail.com,697.663.3804x0213,Phone,Electronics,2,1601.22,3202.44,2021-10-05 08:46:12.664844320,,USA,,,Diana Washington
